ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
17:30:08,facultylens-perf-ai-service,0.17%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:30:15,facultylens-perf-scheduler,0.06%,40.41MiB / 7.317GiB,0.54%,1.79kB / 911B,9.43MB / 709kB
17:30:15,facultylens-perf-worker,0.00%,33.33MiB / 7.317GiB,0.44%,217kB / 1.82MB,10.6MB / 709kB
17:30:15,facultylens-perf-app,187.52%,116.2MiB / 7.317GiB,1.55%,1.27GB / 684MB,14.5MB / 1.5MB
17:30:15,facultylens-perf-nginx,8.00%,15.76MiB / 7.317GiB,0.21%,1.34GB / 1.37GB,14.1MB / 4.1kB
17:30:15,facultylens-perf-redis,4.40%,47.07MiB / 7.317GiB,0.63%,646MB / 1.95GB,42.7MB / 829MB
17:30:15,facultylens-perf-mysql,239.64%,702.9MiB / 7.317GiB,9.38%,376MB / 1.33GB,54.3MB / 3.35GB
17:30:15,facultylens-perf-ai-service,0.11%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:30:23,facultylens-perf-scheduler,0.07%,40.41MiB / 7.317GiB,0.54%,1.79kB / 911B,9.43MB / 709kB
17:30:23,facultylens-perf-worker,0.07%,33.33MiB / 7.317GiB,0.44%,219kB / 1.84MB,10.6MB / 709kB
17:30:23,facultylens-perf-app,0.78%,102.8MiB / 7.317GiB,1.37%,1.36GB / 728MB,14.5MB / 1.54MB
17:30:23,facultylens-perf-nginx,0.00%,15.73MiB / 7.317GiB,0.21%,1.38GB / 1.4GB,14.1MB / 4.1kB
17:30:23,facultylens-perf-redis,0.37%,48.32MiB / 7.317GiB,0.64%,648MB / 2.02GB,42.8MB / 831MB
17:30:23,facultylens-perf-mysql,0.81%,702.8MiB / 7.317GiB,9.38%,384MB / 1.35GB,54.3MB / 3.37GB
17:30:23,facultylens-perf-ai-service,0.15%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
