ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
16:59:17,facultylens-perf-mysql,0.43%,601.8MiB / 7.317GiB,8.03%,183MB / 579MB,44.2MB / 1.87GB
16:59:17,facultylens-perf-ai-service,0.12%,427.8MiB / 7.317GiB,5.71%,144MB / 7MB,550MB / 0B
16:59:24,facultylens-perf-worker,0.08%,33.02MiB / 7.317GiB,0.44%,368kB / 3.1MB,32.3MB / 709kB
16:59:24,facultylens-perf-scheduler,0.07%,42.52MiB / 7.317GiB,0.57%,1.97kB / 911B,45.3MB / 709kB
16:59:24,facultylens-perf-app,2.06%,55.7MiB / 7.317GiB,0.74%,1.25GB / 996MB,3.25MB / 1.81MB
16:59:24,facultylens-perf-nginx,0.15%,15.21MiB / 7.317GiB,0.20%,542MB / 553MB,12.8MB / 4.1kB
16:59:24,facultylens-perf-redis,0.41%,13.95MiB / 7.317GiB,0.19%,345MB / 706MB,34.2MB / 477MB
16:59:24,facultylens-perf-mysql,9.62%,602.1MiB / 7.317GiB,8.04%,183MB / 579MB,44.2MB / 1.87GB
16:59:24,facultylens-perf-ai-service,0.11%,427.8MiB / 7.317GiB,5.71%,144MB / 7MB,550MB / 0B
16:59:31,facultylens-perf-worker,0.00%,33.02MiB / 7.317GiB,0.44%,369kB / 3.11MB,32.3MB / 709kB
16:59:31,facultylens-perf-scheduler,0.07%,42.52MiB / 7.317GiB,0.57%,1.97kB / 911B,45.3MB / 709kB
16:59:31,facultylens-perf-app,0.00%,57.36MiB / 7.317GiB,0.77%,1.25GB / 999MB,3.25MB / 1.81MB
16:59:31,facultylens-perf-nginx,0.00%,15.21MiB / 7.317GiB,0.20%,542MB / 554MB,12.8MB / 4.1kB
16:59:31,facultylens-perf-redis,0.37%,15.68MiB / 7.317GiB,0.21%,346MB / 706MB,34.2MB / 478MB
16:59:31,facultylens-perf-mysql,2.96%,602.8MiB / 7.317GiB,8.05%,184MB / 580MB,44.2MB / 1.88GB
16:59:31,facultylens-perf-ai-service,0.10%,427.8MiB / 7.317GiB,5.71%,144MB / 7MB,550MB / 0B
