ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
17:17:55,facultylens-perf-worker,0.00%,41.31MiB / 7.317GiB,0.55%,73.2kB / 602kB,9.4MB / 709kB
17:17:55,facultylens-perf-app,0.00%,69.17MiB / 7.317GiB,0.92%,29.1MB / 85.9MB,7.63MB / 717kB
17:17:55,facultylens-perf-nginx,0.00%,15.45MiB / 7.317GiB,0.21%,881MB / 899MB,13.4MB / 4.1kB
17:17:55,facultylens-perf-redis,0.35%,12.57MiB / 7.317GiB,0.17%,598MB / 1.14GB,38.8MB / 787MB
17:17:55,facultylens-perf-mysql,3.52%,617.2MiB / 7.317GiB,8.24%,270MB / 930MB,50.6MB / 2.57GB
17:17:55,facultylens-perf-ai-service,0.12%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:18:03,facultylens-perf-scheduler,0.07%,32.44MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:18:03,facultylens-perf-worker,0.07%,41.32MiB / 7.317GiB,0.55%,75.5kB / 617kB,9.4MB / 709kB
17:18:03,facultylens-perf-app,0.01%,69.19MiB / 7.317GiB,0.92%,29.5MB / 86.2MB,7.63MB / 717kB
17:18:03,facultylens-perf-nginx,0.00%,15.45MiB / 7.317GiB,0.21%,881MB / 899MB,13.4MB / 4.1kB
17:18:03,facultylens-perf-redis,0.34%,12.48MiB / 7.317GiB,0.17%,599MB / 1.14GB,38.8MB / 787MB
17:18:03,facultylens-perf-mysql,0.69%,617MiB / 7.317GiB,8.24%,270MB / 930MB,50.6MB / 2.57GB
17:18:03,facultylens-perf-ai-service,0.12%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:18:10,facultylens-perf-scheduler,0.07%,32.44MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:18:10,facultylens-perf-worker,0.00%,41.32MiB / 7.317GiB,0.55%,76.6kB / 626kB,9.4MB / 709kB
17:18:10,facultylens-perf-app,0.00%,69.18MiB / 7.317GiB,0.92%,29.5MB / 86.2MB,7.63MB / 717kB
17:18:10,facultylens-perf-nginx,0.00%,15.47MiB / 7.317GiB,0.21%,881MB / 899MB,13.4MB / 4.1kB
17:18:10,facultylens-perf-redis,0.33%,12.79MiB / 7.317GiB,0.17%,599MB / 1.14GB,38.8MB / 787MB
17:18:10,facultylens-perf-mysql,0.44%,617MiB / 7.317GiB,8.24%,270MB / 930MB,50.6MB / 2.57GB
17:18:10,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:18:17,facultylens-perf-scheduler,0.08%,32.44MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:18:17,facultylens-perf-worker,0.00%,41.32MiB / 7.317GiB,0.55%,78kB / 639kB,9.4MB / 709kB
17:18:17,facultylens-perf-app,0.00%,69.19MiB / 7.317GiB,0.92%,30.1MB / 86.6MB,7.63MB / 717kB
17:18:17,facultylens-perf-nginx,0.00%,15.46MiB / 7.317GiB,0.21%,882MB / 900MB,13.4MB / 4.1kB
17:18:17,facultylens-perf-redis,0.34%,13MiB / 7.317GiB,0.17%,599MB / 1.14GB,38.8MB / 787MB
17:18:17,facultylens-perf-mysql,0.41%,617MiB / 7.317GiB,8.24%,270MB / 931MB,50.6MB / 2.57GB
17:18:17,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
