ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
16:44:52,facultylens-perf-worker,0.08%,43.05MiB / 7.317GiB,0.57%,199kB / 1.66MB,31.4MB / 709kB
16:44:52,facultylens-perf-scheduler,0.07%,32.44MiB / 7.317GiB,0.43%,1.97kB / 911B,30.7MB / 709kB
16:44:52,facultylens-perf-app,0.01%,47.13MiB / 7.317GiB,0.63%,47.2MB / 103MB,1.5MB / 713kB
16:44:52,facultylens-perf-nginx,0.00%,14.46MiB / 7.317GiB,0.19%,30.3MB / 31.4MB,11.1MB / 4.1kB
16:44:52,facultylens-perf-redis,2.58%,11.11MiB / 7.317GiB,0.15%,70.5MB / 17MB,28.6MB / 67.3MB
16:44:52,facultylens-perf-mysql,0.40%,589.6MiB / 7.317GiB,7.87%,58MB / 96.4MB,41.6MB / 1.31GB
16:44:52,facultylens-perf-ai-service,0.11%,382.7MiB / 7.317GiB,5.11%,144MB / 7MB,377MB / 0B
16:45:00,facultylens-perf-worker,0.00%,43.05MiB / 7.317GiB,0.57%,200kB / 1.67MB,31.4MB / 709kB
16:45:00,facultylens-perf-scheduler,3.48%,32.43MiB / 7.317GiB,0.43%,1.97kB / 911B,30.7MB / 709kB
16:45:00,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,47.6MB / 103MB,1.5MB / 713kB
16:45:00,facultylens-perf-nginx,0.00%,14.48MiB / 7.317GiB,0.19%,30.5MB / 31.7MB,11.1MB / 4.1kB
16:45:00,facultylens-perf-redis,0.55%,10.45MiB / 7.317GiB,0.14%,70.5MB / 17.2MB,28.6MB / 67.3MB
16:45:00,facultylens-perf-mysql,0.50%,589.6MiB / 7.317GiB,7.87%,58.1MB / 96.7MB,41.6MB / 1.31GB
16:45:00,facultylens-perf-ai-service,0.10%,382.7MiB / 7.317GiB,5.11%,144MB / 7MB,377MB / 0B
16:45:07,facultylens-perf-worker,0.00%,43.05MiB / 7.317GiB,0.57%,201kB / 1.69MB,31.4MB / 709kB
16:45:07,facultylens-perf-scheduler,0.07%,32.43MiB / 7.317GiB,0.43%,1.97kB / 911B,30.7MB / 709kB
16:45:07,facultylens-perf-app,0.00%,47.36MiB / 7.317GiB,0.63%,47.6MB / 103MB,1.5MB / 713kB
16:45:07,facultylens-perf-nginx,0.00%,14.48MiB / 7.317GiB,0.19%,30.5MB / 31.7MB,11.1MB / 4.1kB
16:45:07,facultylens-perf-redis,0.30%,10.69MiB / 7.317GiB,0.14%,70.5MB / 17.2MB,28.6MB / 67.3MB
16:45:07,facultylens-perf-mysql,0.43%,589.6MiB / 7.317GiB,7.87%,58.1MB / 96.7MB,41.6MB / 1.31GB
16:45:07,facultylens-perf-ai-service,0.10%,382.7MiB / 7.317GiB,5.11%,144MB / 7MB,377MB / 0B
16:45:14,facultylens-perf-worker,0.07%,43.38MiB / 7.317GiB,0.58%,203kB / 1.7MB,31.4MB / 709kB
16:45:14,facultylens-perf-scheduler,0.07%,32.43MiB / 7.317GiB,0.43%,1.97kB / 911B,30.7MB / 709kB
16:45:14,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,48.2MB / 104MB,1.5MB / 713kB
16:45:14,facultylens-perf-nginx,0.00%,14.46MiB / 7.317GiB,0.19%,30.9MB / 32.1MB,11.1MB / 4.1kB
16:45:14,facultylens-perf-redis,0.35%,10.97MiB / 7.317GiB,0.15%,70.6MB / 17.5MB,28.6MB / 67.3MB
16:45:14,facultylens-perf-mysql,0.37%,589.6MiB / 7.317GiB,7.87%,58.1MB / 96.9MB,41.6MB / 1.31GB
16:45:14,facultylens-perf-ai-service,0.10%,382.7MiB / 7.317GiB,5.11%,144MB / 7MB,377MB / 0B
16:45:21,facultylens-perf-worker,0.06%,43.06MiB / 7.317GiB,0.57%,204kB / 1.71MB,31.4MB / 709kB
16:45:21,facultylens-perf-scheduler,0.06%,32.43MiB / 7.317GiB,0.43%,1.97kB / 911B,30.7MB / 709kB
16:45:21,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,49.1MB / 104MB,1.5MB / 713kB
16:45:21,facultylens-perf-nginx,0.00%,14.46MiB / 7.317GiB,0.19%,31.5MB / 32.6MB,11.1MB / 4.1kB
16:45:21,facultylens-perf-redis,0.30%,11.14MiB / 7.317GiB,0.15%,70.6MB / 18.1MB,28.6MB / 67.3MB
16:45:21,facultylens-perf-mysql,0.39%,589.6MiB / 7.317GiB,7.87%,58.2MB / 97.2MB,41.6MB / 1.32GB
16:45:21,facultylens-perf-ai-service,0.10%,382.7MiB / 7.317GiB,5.11%,144MB / 7MB,377MB / 0B
16:45:29,facultylens-perf-worker,0.08%,43.06MiB / 7.317GiB,0.57%,206kB / 1.72MB,31.4MB / 709kB
16:45:29,facultylens-perf-scheduler,0.07%,32.43MiB / 7.317GiB,0.43%,1.97kB / 911B,30.7MB / 709kB
16:45:29,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,49.1MB / 104MB,1.5MB / 713kB
16:45:29,facultylens-perf-nginx,0.00%,14.46MiB / 7.317GiB,0.19%,31.5MB / 32.6MB,11.1MB / 4.1kB
16:45:29,facultylens-perf-redis,0.35%,10.17MiB / 7.317GiB,0.14%,70.6MB / 18.1MB,28.6MB / 67.3MB
16:45:29,facultylens-perf-mysql,3.07%,589.6MiB / 7.317GiB,7.87%,58.2MB / 97.2MB,41.6MB / 1.32GB
16:45:29,facultylens-perf-ai-service,0.10%,382.7MiB / 7.317GiB,5.11%,144MB / 7MB,377MB / 0B
16:45:36,facultylens-perf-worker,0.07%,43.06MiB / 7.317GiB,0.57%,207kB / 1.74MB,31.4MB / 709kB
16:45:36,facultylens-perf-scheduler,0.07%,32.43MiB / 7.317GiB,0.43%,1.97kB / 911B,30.7MB / 709kB
16:45:36,facultylens-perf-app,3.85%,47.83MiB / 7.317GiB,0.64%,49.5MB / 105MB,1.5MB / 713kB
16:45:36,facultylens-perf-nginx,0.00%,14.48MiB / 7.317GiB,0.19%,31.7MB / 32.9MB,11.1MB / 4.1kB
16:45:36,facultylens-perf-redis,0.32%,10.42MiB / 7.317GiB,0.14%,70.6MB / 18.2MB,28.6MB / 67.3MB
16:45:36,facultylens-perf-mysql,0.44%,589.6MiB / 7.317GiB,7.87%,58.3MB / 97.4MB,41.6MB / 1.32GB
16:45:36,facultylens-perf-ai-service,0.10%,382.7MiB / 7.317GiB,5.11%,144MB / 7MB,377MB / 0B
16:45:43,facultylens-perf-worker,0.00%,43.06MiB / 7.317GiB,0.57%,208kB / 1.75MB,31.4MB / 709kB
16:45:43,facultylens-perf-scheduler,0.07%,32.43MiB / 7.317GiB,0.43%,1.97kB / 911B,30.7MB / 709kB
16:45:43,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,49.9MB / 105MB,1.5MB / 713kB
16:45:43,facultylens-perf-nginx,0.00%,14.46MiB / 7.317GiB,0.19%,32MB / 33.2MB,11.1MB / 4.1kB
16:45:43,facultylens-perf-redis,2.73%,10.46MiB / 7.317GiB,0.14%,70.6MB / 18.4MB,28.6MB / 67.3MB
16:45:43,facultylens-perf-mysql,0.72%,589.6MiB / 7.317GiB,7.87%,58.3MB / 97.7MB,41.6MB / 1.32GB
16:45:43,facultylens-perf-ai-service,0.10%,382.7MiB / 7.317GiB,5.11%,144MB / 7MB,377MB / 0B
16:45:50,facultylens-perf-worker,0.07%,43.06MiB / 7.317GiB,0.57%,210kB / 1.76MB,31.4MB / 709kB
16:45:50,facultylens-perf-scheduler,0.06%,32.43MiB / 7.317GiB,0.43%,1.97kB / 911B,30.7MB / 709kB
16:45:50,facultylens-perf-app,16.15%,47.38MiB / 7.317GiB,0.63%,50.2MB / 106MB,1.5MB / 713kB
16:45:50,facultylens-perf-nginx,0.71%,14.54MiB / 7.317GiB,0.19%,32.3MB / 33.5MB,11.1MB / 4.1kB
16:45:50,facultylens-perf-redis,0.59%,11.17MiB / 7.317GiB,0.15%,70.9MB / 18.4MB,28.7MB / 67.3MB
16:45:50,facultylens-perf-mysql,8.71%,589.6MiB / 7.317GiB,7.87%,58.4MB / 98MB,41.6MB / 1.32GB
16:45:50,facultylens-perf-ai-service,0.10%,382.7MiB / 7.317GiB,5.11%,144MB / 7MB,377MB / 0B
16:45:58,facultylens-perf-worker,0.00%,43.06MiB / 7.317GiB,0.57%,211kB / 1.77MB,31.4MB / 709kB
16:45:58,facultylens-perf-scheduler,12.98%,32.66MiB / 7.317GiB,0.44%,1.97kB / 911B,30.7MB / 709kB
16:45:58,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,50.2MB / 106MB,1.5MB / 713kB
