ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
17:58:09,facultylens-perf-worker,0.00%,52.8MiB / 7.317GiB,0.70%,34.5MB / 33.2MB,0B / 709kB
17:58:09,facultylens-perf-scheduler,0.07%,32.28MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
17:58:09,facultylens-perf-app,0.00%,72.97MiB / 7.317GiB,0.97%,69.9MB / 21.6MB,4.1kB / 3.52MB
17:58:09,facultylens-perf-ai-service,0.11%,472.1MiB / 7.317GiB,6.30%,20.7MB / 36.6MB,0B / 0B
17:58:09,facultylens-perf-nginx,2.13%,15.62MiB / 7.317GiB,0.21%,1.4GB / 1.43GB,14.1MB / 4.1kB
17:58:09,facultylens-perf-redis,0.29%,11.21MiB / 7.317GiB,0.15%,665MB / 2.03GB,44.3MB / 840MB
17:58:09,facultylens-perf-mysql,0.61%,787.1MiB / 7.317GiB,10.51%,454MB / 1.51GB,54.4MB / 4.17GB
17:58:17,facultylens-perf-worker,0.00%,52.8MiB / 7.317GiB,0.70%,34.5MB / 33.2MB,0B / 709kB
17:58:17,facultylens-perf-scheduler,0.07%,32.28MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
17:58:17,facultylens-perf-app,0.00%,81.63MiB / 7.317GiB,1.09%,70.6MB / 23.1MB,4.1kB / 4.42MB
17:58:17,facultylens-perf-ai-service,0.11%,472.1MiB / 7.317GiB,6.30%,20.7MB / 36.6MB,0B / 0B
17:58:17,facultylens-perf-nginx,0.71%,15.68MiB / 7.317GiB,0.21%,1.4GB / 1.43GB,14.1MB / 4.1kB
17:58:17,facultylens-perf-redis,0.29%,11.21MiB / 7.317GiB,0.15%,665MB / 2.03GB,44.3MB / 840MB
17:58:17,facultylens-perf-mysql,0.62%,787.2MiB / 7.317GiB,10.51%,454MB / 1.51GB,54.4MB / 4.17GB
17:58:24,facultylens-perf-worker,0.00%,52.8MiB / 7.317GiB,0.70%,34.5MB / 33.2MB,0B / 709kB
17:58:24,facultylens-perf-scheduler,0.06%,32.28MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
17:58:24,facultylens-perf-app,0.01%,99.48MiB / 7.317GiB,1.33%,70.9MB / 24.2MB,4.1kB / 5.34MB
17:58:24,facultylens-perf-ai-service,0.09%,472.2MiB / 7.317GiB,6.30%,20.7MB / 36.6MB,0B / 0B
