ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
23:28:27,facultylens-perf-worker,0.00%,43.57MiB / 7.317GiB,0.58%,370kB / 311kB,147kB / 709kB
23:28:27,facultylens-perf-app,29.33%,73.97MiB / 7.317GiB,0.99%,193MB / 29.1MB,6.32MB / 729kB
23:28:27,facultylens-perf-ai-service,0.09%,438.2MiB / 7.317GiB,5.85%,299kB / 22.6kB,324MB / 0B
23:28:27,facultylens-perf-nginx,0.89%,15.01MiB / 7.317GiB,0.20%,17MB / 17.3MB,7.37MB / 4.1kB
23:28:27,facultylens-perf-redis,1.52%,17.85MiB / 7.317GiB,0.24%,8.18MB / 20.8MB,33.2MB / 7.72MB
23:28:27,facultylens-perf-mysql,21.95%,728MiB / 7.317GiB,9.72%,5.01MB / 171MB,353MB / 40.5MB
23:28:34,facultylens-perf-scheduler,0.05%,32.3MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:28:34,facultylens-perf-worker,0.00%,43.57MiB / 7.317GiB,0.58%,371kB / 314kB,147kB / 709kB
23:28:34,facultylens-perf-app,25.07%,75.36MiB / 7.317GiB,1.01%,227MB / 35.2MB,6.32MB / 737kB
23:28:34,facultylens-perf-ai-service,0.10%,438.2MiB / 7.317GiB,5.85%,299kB / 22.6kB,324MB / 0B
23:28:34,facultylens-perf-nginx,0.77%,14.81MiB / 7.317GiB,0.20%,21.4MB / 21.8MB,7.37MB / 4.1kB
23:28:34,facultylens-perf-redis,1.38%,17.65MiB / 7.317GiB,0.24%,8.86MB / 28.1MB,33.2MB / 8.19MB
23:28:34,facultylens-perf-mysql,21.73%,728.5MiB / 7.317GiB,9.72%,6.17MB / 198MB,353MB / 44.1MB
23:28:41,facultylens-perf-scheduler,0.06%,32.3MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:28:41,facultylens-perf-worker,0.00%,43.57MiB / 7.317GiB,0.58%,371kB / 318kB,147kB / 709kB
23:28:41,facultylens-perf-app,43.60%,72.48MiB / 7.317GiB,0.97%,262MB / 41.6MB,6.32MB / 745kB
23:28:41,facultylens-perf-ai-service,0.09%,438.2MiB / 7.317GiB,5.85%,299kB / 22.6kB,324MB / 0B
23:28:41,facultylens-perf-nginx,0.05%,14.8MiB / 7.317GiB,0.20%,24.9MB / 25.4MB,7.37MB / 4.1kB
23:28:41,facultylens-perf-redis,2.00%,18.94MiB / 7.317GiB,0.25%,9.55MB / 35.7MB,33.2MB / 8.69MB
23:28:41,facultylens-perf-mysql,25.09%,732.2MiB / 7.317GiB,9.77%,7.3MB / 225MB,353MB / 47MB
23:28:48,facultylens-perf-scheduler,0.09%,32.3MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:28:48,facultylens-perf-worker,0.00%,43.57MiB / 7.317GiB,0.58%,372kB / 321kB,147kB / 709kB
23:28:48,facultylens-perf-app,939.51%,482.9MiB / 7.317GiB,6.45%,943MB / 84.7MB,6.32MB / 754kB
23:28:48,facultylens-perf-ai-service,0.13%,438.2MiB / 7.317GiB,5.85%,299kB / 22.6kB,324MB / 0B
23:28:48,facultylens-perf-nginx,6.43%,16.26MiB / 7.317GiB,0.22%,49.2MB / 50.2MB,7.37MB / 4.1kB
23:28:48,facultylens-perf-redis,12.78%,29.18MiB / 7.317GiB,0.39%,19.9MB / 61.3MB,33.3MB / 17.9MB
23:28:48,facultylens-perf-mysql,602.95%,868.6MiB / 7.317GiB,11.59%,17.5MB / 880MB,353MB / 57.9MB
23:28:56,facultylens-perf-scheduler,2.11%,32.29MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:28:56,facultylens-perf-worker,6.51%,56.2MiB / 7.317GiB,0.75%,372kB / 325kB,147kB / 709kB
23:28:56,facultylens-perf-app,886.47%,221MiB / 7.317GiB,2.95%,1.6GB / 150MB,6.32MB / 762kB
23:28:56,facultylens-perf-ai-service,0.11%,438.2MiB / 7.317GiB,5.85%,299kB / 22.6kB,324MB / 0B
23:28:56,facultylens-perf-nginx,5.59%,15.56MiB / 7.317GiB,0.21%,98.3MB / 99.9MB,7.37MB / 4.1kB
23:28:56,facultylens-perf-redis,6.73%,40.49MiB / 7.317GiB,0.54%,32.2MB / 128MB,33.3MB / 28MB
23:28:56,facultylens-perf-mysql,204.62%,908.9MiB / 7.317GiB,12.13%,30.7MB / 1.51GB,354MB / 69.5MB
23:29:04,facultylens-perf-scheduler,0.09%,32.29MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:29:04,facultylens-perf-worker,0.01%,43.98MiB / 7.317GiB,0.59%,564kB / 469kB,147kB / 709kB
23:29:04,facultylens-perf-app,736.17%,1.052GiB / 7.317GiB,14.38%,2.26GB / 188MB,6.32MB / 762kB
23:29:04,facultylens-perf-ai-service,0.15%,438.2MiB / 7.317GiB,5.85%,414kB / 23.5kB,324MB / 0B
23:29:04,facultylens-perf-nginx,1.38%,17.38MiB / 7.317GiB,0.23%,112MB / 114MB,7.37MB / 4.1kB
23:29:04,facultylens-perf-redis,4.17%,47.45MiB / 7.317GiB,0.63%,40.2MB / 142MB,33.3MB / 34.8MB
23:29:04,facultylens-perf-mysql,862.91%,920.5MiB / 7.317GiB,12.29%,38.8MB / 2.11GB,354MB / 75.7MB
23:29:12,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:29:12,facultylens-perf-worker,0.01%,43.98MiB / 7.317GiB,0.59%,565kB / 472kB,147kB / 709kB
23:29:12,facultylens-perf-app,1.03%,245MiB / 7.317GiB,3.27%,3.04GB / 250MB,6.32MB / 774kB
23:29:12,facultylens-perf-ai-service,0.09%,438.2MiB / 7.317GiB,5.85%,414kB / 23.5kB,324MB / 0B
23:29:12,facultylens-perf-nginx,0.00%,15.51MiB / 7.317GiB,0.21%,151MB / 153MB,7.37MB / 4.1kB
23:29:12,facultylens-perf-redis,0.31%,59.09MiB / 7.317GiB,0.79%,52.4MB / 188MB,33.3MB / 53.6MB
23:29:12,facultylens-perf-mysql,0.83%,920.6MiB / 7.317GiB,12.29%,50.6MB / 2.85GB,354MB / 86.1MB
23:29:19,facultylens-perf-scheduler,0.07%,32.29MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:29:19,facultylens-perf-worker,0.00%,43.98MiB / 7.317GiB,0.59%,565kB / 475kB,147kB / 709kB
