ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
17:00:51,facultylens-perf-mysql,2.94%,609.7MiB / 7.317GiB,8.14%,191MB / 611MB,44.2MB / 1.98GB
17:00:51,facultylens-perf-ai-service,0.10%,427.8MiB / 7.317GiB,5.71%,144MB / 7MB,550MB / 0B
17:00:59,facultylens-perf-worker,0.18%,33.01MiB / 7.317GiB,0.44%,386kB / 3.26MB,32.3MB / 709kB
17:00:59,facultylens-perf-scheduler,12.71%,42.98MiB / 7.317GiB,0.57%,1.97kB / 911B,45.3MB / 709kB
17:00:59,facultylens-perf-app,113.23%,64.12MiB / 7.317GiB,0.86%,1.33GB / 1.06GB,3.25MB / 1.88MB
17:00:59,facultylens-perf-nginx,3.26%,15.45MiB / 7.317GiB,0.21%,577MB / 589MB,12.8MB / 4.1kB
17:00:59,facultylens-perf-redis,2.63%,37.22MiB / 7.317GiB,0.50%,369MB / 748MB,34.4MB / 500MB
17:00:59,facultylens-perf-mysql,128.40%,609.6MiB / 7.317GiB,8.14%,193MB / 616MB,44.2MB / 2.01GB
17:00:59,facultylens-perf-ai-service,0.11%,427.8MiB / 7.317GiB,5.71%,144MB / 7MB,550MB / 0B
17:01:06,facultylens-perf-worker,0.00%,33.01MiB / 7.317GiB,0.44%,387kB / 3.27MB,32.3MB / 709kB
17:01:06,facultylens-perf-scheduler,0.07%,42.52MiB / 7.317GiB,0.57%,1.97kB / 911B,45.3MB / 709kB
17:01:06,facultylens-perf-app,0.73%,53.42MiB / 7.317GiB,0.71%,1.34GB / 1.07GB,3.25MB / 1.88MB
17:01:06,facultylens-perf-nginx,0.00%,15.5MiB / 7.317GiB,0.21%,580MB / 592MB,12.8MB / 4.1kB
17:01:06,facultylens-perf-redis,2.81%,39.38MiB / 7.317GiB,0.53%,370MB / 753MB,34.4MB / 501MB
17:01:06,facultylens-perf-mysql,0.58%,609.4MiB / 7.317GiB,8.13%,193MB / 619MB,44.2MB / 2.02GB
17:01:06,facultylens-perf-ai-service,0.09%,427.8MiB / 7.317GiB,5.71%,144MB / 7MB,550MB / 0B
17:01:13,facultylens-perf-worker,0.00%,33.01MiB / 7.317GiB,0.44%,389kB / 3.28MB,32.3MB / 709kB
17:01:13,facultylens-perf-scheduler,0.08%,42.56MiB / 7.317GiB,0.57%,1.97kB / 911B,45.3MB / 709kB
17:01:13,facultylens-perf-app,0.00%,58.43MiB / 7.317GiB,0.78%,1.34GB / 1.07GB,3.25MB / 1.88MB
17:01:13,facultylens-perf-nginx,0.00%,15.44MiB / 7.317GiB,0.21%,583MB / 595MB,12.8MB / 4.1kB
17:01:13,facultylens-perf-redis,0.34%,39.57MiB / 7.317GiB,0.53%,372MB / 758MB,34.4MB / 503MB
17:01:13,facultylens-perf-mysql,1.95%,609.4MiB / 7.317GiB,8.13%,194MB / 621MB,44.2MB / 2.03GB
17:01:13,facultylens-perf-ai-service,0.12%,427.8MiB / 7.317GiB,5.71%,144MB / 7MB,550MB / 0B
