ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
17:13:54,facultylens-perf-nginx,0.00%,15.47MiB / 7.317GiB,0.21%,865MB / 883MB,12.8MB / 4.1kB
17:13:54,facultylens-perf-redis,0.34%,11.73MiB / 7.317GiB,0.16%,535MB / 1.13GB,35.4MB / 724MB
17:13:54,facultylens-perf-mysql,2.79%,615.6MiB / 7.317GiB,8.22%,268MB / 921MB,44.2MB / 2.5GB
17:13:54,facultylens-perf-ai-service,0.10%,464.9MiB / 7.317GiB,6.21%,144MB / 7.06MB,553MB / 0B
17:14:02,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.79kB / 911B,0B / 709kB
17:14:02,facultylens-perf-worker,0.07%,32.63MiB / 7.317GiB,0.44%,28.9kB / 221kB,0B / 709kB
17:14:02,facultylens-perf-app,0.00%,66.59MiB / 7.317GiB,0.89%,12.5MB / 5.07MB,1.65MB / 717kB
17:14:02,facultylens-perf-nginx,0.00%,15.47MiB / 7.317GiB,0.21%,865MB / 883MB,12.8MB / 4.1kB
17:14:02,facultylens-perf-redis,0.34%,11.84MiB / 7.317GiB,0.16%,535MB / 1.13GB,35.4MB / 724MB
17:14:02,facultylens-perf-mysql,0.39%,615.3MiB / 7.317GiB,8.21%,268MB / 921MB,44.2MB / 2.51GB
17:14:02,facultylens-perf-ai-service,0.27%,464.9MiB / 7.317GiB,6.21%,144MB / 7.06MB,553MB / 0B
17:14:09,facultylens-perf-scheduler,0.07%,32.29MiB / 7.317GiB,0.43%,1.79kB / 911B,0B / 709kB
17:14:09,facultylens-perf-worker,0.00%,32.62MiB / 7.317GiB,0.44%,30kB / 230kB,0B / 709kB
17:14:09,facultylens-perf-app,0.00%,66.59MiB / 7.317GiB,0.89%,13.7MB / 5.49MB,1.65MB / 717kB
17:14:09,facultylens-perf-nginx,0.32%,15.47MiB / 7.317GiB,0.21%,866MB / 883MB,12.8MB / 4.1kB
17:14:09,facultylens-perf-redis,2.59%,12MiB / 7.317GiB,0.16%,535MB / 1.13GB,35.4MB / 724MB
17:14:09,facultylens-perf-mysql,0.41%,615.3MiB / 7.317GiB,8.21%,268MB / 921MB,44.2MB / 2.51GB
17:14:09,facultylens-perf-ai-service,0.11%,464.9MiB / 7.317GiB,6.21%,144MB / 7.06MB,553MB / 0B
17:14:16,facultylens-perf-scheduler,0.06%,31.84MiB / 7.317GiB,0.42%,1.79kB / 911B,0B / 709kB
17:14:16,facultylens-perf-worker,0.07%,32.19MiB / 7.317GiB,0.43%,31.4kB / 243kB,0B / 709kB
17:14:16,facultylens-perf-app,6.53%,65.41MiB / 7.317GiB,0.87%,14.8MB / 5.91MB,1.65MB / 717kB
17:14:16,facultylens-perf-nginx,0.00%,14.88MiB / 7.317GiB,0.20%,866MB / 883MB,12.8MB / 4.1kB
17:14:16,facultylens-perf-redis,0.56%,9.719MiB / 7.317GiB,0.13%,535MB / 1.13GB,35.4MB / 724MB
17:14:16,facultylens-perf-mysql,6.95%,612.4MiB / 7.317GiB,8.17%,268MB / 921MB,48.1MB / 2.51GB
17:14:16,facultylens-perf-ai-service,0.11%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:14:23,facultylens-perf-scheduler,0.06%,31.84MiB / 7.317GiB,0.42%,1.79kB / 911B,0B / 709kB
17:14:23,facultylens-perf-worker,0.00%,32.19MiB / 7.317GiB,0.43%,32.5kB / 253kB,0B / 709kB
17:14:23,facultylens-perf-app,0.00%,81.34MiB / 7.317GiB,1.09%,16.1MB / 6.34MB,7.06MB / 717kB
17:14:23,facultylens-perf-nginx,0.00%,14.88MiB / 7.317GiB,0.20%,866MB / 884MB,12.8MB / 4.1kB
17:14:23,facultylens-perf-redis,0.31%,10.39MiB / 7.317GiB,0.14%,535MB / 1.13GB,38.3MB / 724MB
17:14:23,facultylens-perf-mysql,0.37%,612.7MiB / 7.317GiB,8.18%,268MB / 922MB,48.1MB / 2.51GB
17:14:23,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:14:31,facultylens-perf-scheduler,0.07%,31.84MiB / 7.317GiB,0.42%,1.79kB / 911B,0B / 709kB
17:14:31,facultylens-perf-worker,0.00%,32.19MiB / 7.317GiB,0.43%,33.9kB / 266kB,0B / 709kB
17:14:31,facultylens-perf-app,0.00%,69.58MiB / 7.317GiB,0.93%,17.2MB / 6.77MB,7.06MB / 717kB
17:14:31,facultylens-perf-nginx,0.00%,14.88MiB / 7.317GiB,0.20%,866MB / 884MB,12.8MB / 4.1kB
17:14:31,facultylens-perf-redis,0.31%,10.95MiB / 7.317GiB,0.15%,535MB / 1.13GB,38.3MB / 724MB
17:14:31,facultylens-perf-mysql,0.47%,612.5MiB / 7.317GiB,8.18%,268MB / 923MB,48.1MB / 2.51GB
17:14:31,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:14:38,facultylens-perf-scheduler,0.07%,31.84MiB / 7.317GiB,0.42%,1.79kB / 911B,0B / 709kB
17:14:38,facultylens-perf-worker,0.07%,32.19MiB / 7.317GiB,0.43%,35.4kB / 279kB,0B / 709kB
17:14:38,facultylens-perf-app,0.00%,65.67MiB / 7.317GiB,0.88%,18.4MB / 7.19MB,7.06MB / 717kB
17:14:38,facultylens-perf-nginx,0.00%,15.3MiB / 7.317GiB,0.20%,867MB / 884MB,13.4MB / 4.1kB
17:14:38,facultylens-perf-redis,0.34%,10.96MiB / 7.317GiB,0.15%,535MB / 1.13GB,38.3MB / 724MB
17:14:38,facultylens-perf-mysql,0.61%,612.8MiB / 7.317GiB,8.18%,268MB / 923MB,48.1MB / 2.52GB
17:14:38,facultylens-perf-ai-service,0.11%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:14:45,facultylens-perf-scheduler,0.06%,31.84MiB / 7.317GiB,0.42%,1.79kB / 911B,0B / 709kB
17:14:45,facultylens-perf-worker,0.00%,32.19MiB / 7.317GiB,0.43%,36.5kB / 289kB,0B / 709kB
17:14:45,facultylens-perf-app,0.00%,65.64MiB / 7.317GiB,0.88%,19MB / 7.4MB,7.06MB / 717kB
17:14:45,facultylens-perf-nginx,0.33%,15.31MiB / 7.317GiB,0.20%,867MB / 885MB,13.4MB / 4.1kB
17:14:45,facultylens-perf-redis,0.56%,11.07MiB / 7.317GiB,0.15%,535MB / 1.13GB,38.3MB / 724MB
17:14:45,facultylens-perf-mysql,6.76%,612.9MiB / 7.317GiB,8.18%,268MB / 923MB,48.1MB / 2.52GB
17:14:45,facultylens-perf-ai-service,0.09%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:14:52,facultylens-perf-scheduler,0.07%,31.84MiB / 7.317GiB,0.42%,1.79kB / 911B,0B / 709kB
17:14:52,facultylens-perf-worker,0.07%,32.19MiB / 7.317GiB,0.43%,37.9kB / 302kB,0B / 709kB
